project_code,project_name,sector,agency,state,physical_progress_pct,pace_pct_per_month,risk_score,risk_tier,cost_original_cr,cost_final_expected_cr,cost_variance_cr,cost_variance_pct,cost_estimate_confidence,date_approval,date_original,date_revised,date_agency_says,date_projected_p50,date_projected_p80,date_confidence,prob_finish_3mo_pct,prob_finish_12mo_pct,slip_declared_mo,slip_p50_mo,slip_p80_mo,benchmark_status,cohort_basis,why
N24001648,CONSTRUCTION OF 6 LANE ELEVATED CORRIDOR ALONG WITH DEVELOPMENT OF EXISTING 4 LANE ROAD AT GROUND LE,ROAD TRANSPORT AND HIGHWAYS,NHAI,KERALA,62.0,2.94,5.7,Low,2429.5,2429.5,0.0,0.0,moderate,Aug-2022,Jan-2026,,Jan-2026,Jan-2029,May-2031,extrapolation - unverifiable beyond 1 year,0.1,0.5,0.0,36.0,64.0,within benchmark range,sector,elevated risk on combined profile
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),POWER,PGCIL,RAJASTHAN,18.6,2.14,5.7,Low,3279.0,3279.0,0.0,0.0,moderate,Aug-2024,Aug-2026,,Aug-2026,May-2029,Aug-2030,extrapolation - unverifiable beyond 1 year,0.2,0.9,0.0,33.0,49.0,within benchmark range,sector,pace is 37% of what the current date needs
N24002169,REHABILITATION/UPGRADATION OF EXISTING HIGHWAY TO 2L+PS/4 LANE OF DHAWALI TO RAJOLI FROM DESIGN KM.1,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,0.0,0.0,5.7,Low,316.4,316.4,0.0,0.0,moderate,Mar-2022,Sep-2025,,Sep-2025,Sep-2028,Jan-2031,extrapolation - unverifiable beyond 1 year,0.5,1.8,0.0,36.0,64.0,within benchmark range,sector,no physical progress for 7 consecutive reports; pace is 0% of what the current date needs
N24000880,UPGRADATION OF NH-81 WITH A MINIMUM OF 2-LANE WITH PAVED SHOULDER CONFIGURATION STARTING FROM KM 19.,ROAD TRANSPORT AND HIGHWAYS,MORTH,WEST BENGAL,100.0,1.23,5.7,Low,426.2,426.2,0.0,0.0,moderate,Feb-2018,Sep-2020,Jan-2024,Feb-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),16.0,50.3,40.0,58.0,64.0,exhausted - already later than the typical completed project,sector,agency's own forecast is 13 months past its approved date; 4.7y past original commissioning date; no physical progress for 4 consecutive reports
N28000151,BANGALORE METRO RAIL PROJECT LIMITED. PHASE. 2A AND 2B,URBAN DEVELOPMENT,BMRCL,KARNATAKA,,0.0,5.7,Low,14788.1,14788.1,0.0,0.0,moderate,Jun-2021,Jun-2026,,Jun-2026,Apr-2029,Sep-2031,extrapolation - unverifiable beyond 1 year,0.9,3.5,0.0,34.0,63.8,within benchmark range,all-sector fallback,elevated risk on combined profile
N24001944,WIDENING TO INTERMEDIATE/TWO LANE TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHANAGES KM 112.750 TO,ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,78.2,0.03,5.6,Low,255.9,255.9,0.0,0.0,moderate,Jan-2023,Jun-2024,Jul-2024,Jul-2024,Jun-2027,Oct-2029,extrapolation - unverifiable beyond 1 year,7.5,26.9,1.0,36.0,64.0,within benchmark range,sector,12 months past original date
N06000220,SONEPUR BAZARI EXPANSION OC,COAL,ECL,WEST BENGAL,17.4,0.04,5.6,Low,5365.9,5365.9,0.0,0.0,moderate,Jul-2021,Mar-2029,,Mar-2029,Dec-2031,Jun-2034,extrapolation - unverifiable beyond 1 year,1.6,6.3,0.0,34.0,63.8,within benchmark range,all-sector fallback,pace is 2% of what the current date needs
N24001256,CONSTRUCTION OF (I) CONNECTING ROAD FROM Z-MORH TUNNEL TO ZOJILA TUNNEL AND (II) 14.150 KM LONG BI-D,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,JAMMU AND KASHMIR,49.9,0.0,5.6,Low,6808.7,6808.7,0.0,0.0,moderate,Aug-2020,Sep-2026,,Sep-2026,Sep-2029,Jan-2032,extrapolation - unverifiable beyond 1 year,0.4,1.5,0.0,36.0,64.0,within benchmark range,sector,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N22000207,NEW BG LINE FROM JAGBANI TO BIRATNAGAR,RAILWAYS,NFR,MULTI STATE,86.0,0.06,5.6,Low,241.5,486.0,244.5,101.2,moderate,Apr-2010,Mar-2022,Dec-2026,Dec-2026,Dec-2026,Jun-2027,extrapolation - unverifiable beyond 1 year,4.6,17.2,57.0,57.0,63.0,exhausted - already later than the typical completed project,sector,3.3y past original commissioning date; no physical progress for 5 consecutive reports; pace is 8% of what the current date needs
N16000518,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF,PETROLEUM,BPCL,MADHYA PRADESH,13.0,0.67,5.6,Low,43367.0,43367.0,0.0,0.0,moderate,May-2023,May-2028,,May-2028,Jun-2029,Jun-2031,extrapolation - unverifiable beyond 1 year,0.3,1.1,0.0,13.0,37.0,within benchmark range,sector,pace is 27% of what the current date needs
N24001977,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO-AVANGKHU SECTION OF NH-202K FOR PACKAGE-II (DESIGN C,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,NAGALAND,28.0,1.62,5.6,Low,442.5,442.5,0.0,0.0,moderate,Dec-2022,Feb-2026,,Feb-2026,Feb-2029,Jun-2031,extrapolation - unverifiable beyond 1 year,0.1,0.5,0.0,36.0,64.0,within benchmark range,sector,pace is 18% of what the current date needs
N24002153,"STRENGTHENING OF 2L+PS FROM KM 17/8 ? 18/2, CONSTRUCTION OF 2L+PS FROM KM 18/2 TO KM 20/0 AND CONSTR",ROAD TRANSPORT AND HIGHWAYS,MORTH,TAMIL NADU,100.0,7.19,5.5,Low,169.7,169.7,0.0,0.0,moderate,Mar-2023,Feb-2024,,Aug-2025,Aug-2025,Feb-2026,near-term - validated (avg error ~6 months),40.6,87.5,0.0,18.0,24.0,within benchmark range,sector,agency's own forecast is 18 months past its approved date; 16 months past original date
N16000487,"CGD PROJECT AT BEED, JALGAON AND JALNA DISTRICTS",PETROLEUM,IOCL,MAHARASHTRA,2.8,0.11,5.5,Low,865.0,865.0,0.0,0.0,moderate,Mar-2022,Mar-2030,,Sep-2031,Sep-2031,Aug-2033,extrapolation - unverifiable beyond 1 year,1.8,6.9,0.0,18.0,42.0,within benchmark range,sector,agency's own forecast is 18 months past its approved date; no physical progress for 3 consecutive reports; pace is 6% of what the current date needs
N24002184,CONSTRUCTION OR 4 LANE RANIGANJ BYPASS OF LENGTH 5 261 KM ON NH 60 NEW NH 14 FROM KM 273 00 OF NH,ROAD TRANSPORT AND HIGHWAYS,MORTH,WEST BENGAL,37.5,3.75,5.5,Low,410.8,410.8,0.0,0.0,moderate,Mar-2023,Mar-2026,Mar-2026,Mar-2026,Mar-2029,Jul-2031,extrapolation - unverifiable beyond 1 year,0.2,0.9,0.0,36.0,64.0,within benchmark range,sector,elevated risk on combined profile
N24000752,(I) CONSTRUCTION OF FOUR/SIX LANING FROM KM 132.375 TO KM 158.058 (TOTAL NEW ALIGNMENT LENGTH OF 20.,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,NAGALAND,100.0,0.06,5.4,Low,387.0,688.1,301.1,77.8,moderate,Feb-2017,Sep-2020,Feb-2023,Apr-2025,Jul-2025,Jan-2026,extrapolation - unverifiable beyond 1 year,9.0,31.5,29.0,58.0,64.0,exhausted - already later than the typical completed project,sector,agency's own forecast is 26 months past its approved date; 4.7y past original commissioning date
N18000362,DIBANG MULTIPURPOSE PROJECT 2880 MW ARUNACHAL PRADESH,POWER,NHPC,ARUNACHAL PRADESH,15.8,0.33,5.3,Low,31876.4,31876.4,0.0,0.0,moderate,Feb-2023,Feb-2032,,Feb-2032,Nov-2034,Mar-2036,extrapolation - unverifiable beyond 1 year,1.4,5.3,0.0,33.0,49.0,within benchmark range,sector,pace is 32% of what the current date needs
N24002220,PERMANENT RECTIFICATION OF 4 NOS. OF BLACKSPOTS ON NH 27 OF KOTWA MEHSI MUZAFFARPUR SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,BIHAR,26.2,2.83,5.3,Low,410.8,410.8,0.0,0.0,moderate,Dec-2022,Nov-2026,,Nov-2026,Nov-2029,Mar-2032,extrapolation - unverifiable beyond 1 year,0.1,0.2,0.0,36.0,64.0,within benchmark range,sector,elevated risk on combined profile
N24001817,6L OF CHILKARARUPET BYPASS FROM KM. 357.400 TO KM. 371.920 OF NH-16,ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,99.6,2.23,5.3,Low,757.4,757.4,0.0,0.0,moderate,Feb-2019,Mar-2023,Oct-2024,Oct-2024,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),25.0,68.4,19.1,28.0,34.1,within benchmark range,sector,2.3y past original commissioning date
N24001797,6L OF WAINGANGA BRIDGE - BHANDARA (INCLUDING BHANDARA BYPASS) SECTION FROM KM 485.000 TO KM 499.800,ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,100.0,0.73,5.3,Low,815.8,815.8,0.0,0.0,moderate,Oct-2021,Jan-2024,,May-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),27.8,72.9,0.0,18.0,24.0,within benchmark range,sector,agency's own forecast is 16 months past its approved date; 17 months past original date
N06000113,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,53.6,0.78,5.3,Low,5195.0,5195.0,0.0,0.0,moderate,Feb-2021,Mar-2029,,Mar-2029,Dec-2031,Jun-2034,extrapolation - unverifiable beyond 1 year,1.1,4.4,0.0,34.0,63.8,within benchmark range,all-sector fallback,elevated risk on combined profile
N06000218,UCE OF EPR OF NORTH URIMARI OCP,COAL,CCL,JHARKHAND,75.0,0.0,5.2,Low,778.8,778.8,0.0,0.0,moderate,Jul-2021,Mar-2029,,Mar-2029,Dec-2031,Jun-2034,extrapolation - unverifiable beyond 1 year,1.1,4.3,0.0,34.0,63.8,within benchmark range,all-sector fallback,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N06000251,SAONER UG MINE I EXPANSION,COAL,WCL,MAHARASHTRA,27.0,0.0,5.2,Low,253.5,253.5,0.0,0.0,moderate,Jan-2022,Mar-2028,,Mar-2028,Dec-2030,Jun-2033,extrapolation - unverifiable beyond 1 year,0.6,2.2,0.0,34.0,63.8,within benchmark range,all-sector fallback,agency anticipates +11% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24000987,6 LANING FROM KM 9.90 TO KM 19.948 (ARAMGARH-SAMSHABAD SECTION) OF HYDERABAD-SAMSHABAD SECTION OF NH,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,92.6,0.0,5.2,Low,283.2,283.2,0.0,0.0,moderate,Jan-2018,May-2020,,May-2020,Jul-2025,Dec-2025,extrapolation - unverifiable beyond 1 year,10.9,36.9,0.0,62.0,68.0,exhausted - already later than the typical completed project,sector,5.1y past original commissioning date
N16000506,GRASS-ROOT TERMINAL AT MIRZAPUR UTTAR PRADESH,PETROLEUM,IOCL,UTTAR PRADESH,50.8,0.48,5.2,Low,980.4,980.4,0.0,0.0,moderate,Sep-2022,Jun-2026,,Nov-2026,Jul-2027,Jul-2029,extrapolation - unverifiable beyond 1 year,0.2,0.9,0.0,13.0,37.0,within benchmark range,sector,agency's own forecast is 5 months past its approved date; pace is 12% of what the current date needs
N24001946,"WIDENING TO 2 LANES WITH PAVED SHOULDERS FROM KM 24.400 TO 27.270, 40.500 TO 41.900, 84.300 TO 88.20",ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,95.2,0.03,5.2,Low,218.9,218.9,0.0,0.0,moderate,Nov-2022,Nov-2024,Nov-2024,Nov-2024,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),30.1,76.1,0.0,8.0,14.0,within benchmark range,sector,7 months past original date
N06000123,AMERA OC RCE,COAL,SECL,CHHATTISGARH,42.0,0.0,5.1,Low,336.0,336.0,0.0,0.0,moderate,Feb-2015,Mar-2018,Mar-2026,Mar-2026,Mar-2026,Aug-2026,extrapolation - unverifiable beyond 1 year,3.3,12.6,96.0,96.0,102.0,exhausted - already later than the typical completed project,all-sector fallback,7.3y past original commissioning date; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N30000021,INTERCEPTION AND DIVERSION WORKS AND STP AT MUZAFFARNAGAR UTTAR PRADESH,WATER RESOURCES,UPJALNIGAM,UTTAR PRADESH,100.0,0.5,5.1,Low,231.8,234.0,2.2,0.9,moderate,Jan-2019,Dec-2021,Jan-2020,Mar-2025,Jul-2025,Mar-2027,extrapolation - unverifiable beyond 1 year,15.8,49.7,-23.0,43.0,63.8,exhausted - already later than the typical completed project,all-sector fallback,agency's own forecast is 62 months past its approved date; 3.5y past original commissioning date
N06000226,AMALGAMATED INDER-KAMPTEE DEEP OC (3.20 MTY),COAL,WCL,MAHARASHTRA,87.0,0.0,5.1,Low,313.3,313.3,0.0,0.0,moderate,Sep-2018,Mar-2024,Mar-2025,Mar-2025,Dec-2026,Jun-2029,extrapolation - unverifiable beyond 1 year,8.8,30.8,12.0,34.0,63.8,within benchmark range,all-sector fallback,agency anticipates +33% over approved cost; 15 months past original date; no physical progress for 9 consecutive reports
N24002055,FOUR LANING OF BASUKINATH- DEOGHAR SECTION OF NH-114A FROM KM 85.081 TO KM 130.240 UNDER NHDP PHASE-I,ROAD TRANSPORT AND HIGHWAYS,NHAI,JHARKHAND,0.0,0.0,5.0,Low,1444.9,1444.9,0.0,0.0,moderate,Mar-2023,Dec-2025,,Dec-2025,Dec-2028,Apr-2031,extrapolation - unverifiable beyond 1 year,0.2,0.9,0.0,36.0,64.0,within benchmark range,sector,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24001404,TAMENGLONG - MAHUR PKG-4,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,MANIPUR,100.0,1.1,4.9,Low,198.8,198.8,0.0,0.0,moderate,Jul-2021,Mar-2023,Feb-2025,Mar-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),27.7,72.7,23.1,28.0,34.1,within benchmark range,sector,2.3y past original commissioning date; no physical progress for 3 consecutive reports
N24001882,CONSTRUCTION OF NEW FOUR LANE BYPASS TO PARBHANI CITY (PARWA TO ASOLA) KM 463/265 TO KM 481/180 (DES,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,8.0,0.0,4.9,Low,496.6,496.6,0.0,0.0,moderate,Mar-2022,Oct-2024,,Oct-2024,Oct-2027,Jan-2030,extrapolation - unverifiable beyond 1 year,1.1,4.4,0.0,36.0,64.0,within benchmark range,sector,8 months past original date; no physical progress for 9 consecutive reports
N24001467,WIDENING TO EXISTING SINGRE/INTERMEDIATE RANE TO 2 LANE FROM KM 135 TO KM 147 AND FROM KM 156.00 TO,ROAD TRANSPORT AND HIGHWAYS,MORTH,NAGALAND,100.0,2.14,4.9,Low,226.4,226.4,0.0,0.0,moderate,Mar-2021,Feb-2024,Mar-2025,Mar-2025,Feb-2027,Jun-2029,extrapolation - unverifiable beyond 1 year,7.2,25.8,12.9,36.0,64.0,within benchmark range,sector,16 months past original date; no physical progress for 3 consecutive reports; date already moved 2x in 10 months
N24001896,UPGRADATIOBN AND REHABILITATION OF SECTION OF NH 361 F FROM PARLI (00/000) TO GANGAKHED (30/400) TO,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,45.6,0.0,4.9,Low,224.4,224.4,0.0,0.0,moderate,Nov-2021,Sep-2023,,Apr-2024,Sep-2026,Dec-2028,extrapolation - unverifiable beyond 1 year,5.0,18.5,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 7 months past its approved date; 21 months past original date; no physical progress for 9 consecutive reports
N24000983,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON-THIRUMALAGIRI OF NH,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,92.7,-0.33,4.9,Low,196.5,196.5,0.0,0.0,moderate,Jan-2017,Oct-2019,,Oct-2019,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),28.9,74.5,0.0,69.0,75.0,exhausted - already later than the typical completed project,sector,5.7y past original commissioning date
N24001798,4L MITIGATION MEASURE STRUCTURES ON CH/MH BORDER TO WAINGANGA BRIDGE SECTION OF NH- 53,ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,100.0,0.59,4.9,Low,540.2,540.2,0.0,0.0,moderate,Feb-2021,Nov-2023,,May-2025,Nov-2026,Mar-2029,extrapolation - unverifiable beyond 1 year,11.7,39.1,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 18 months past its approved date; 19 months past original date
N22000102,"SEVOK RANGPO, NEFR",RAILWAYS,NFR,SIKKIM,79.5,4.22,4.9,Low,1339.5,11963.4,10623.9,793.1,moderate,Apr-2008,May-2015,Dec-2027,Dec-2027,Dec-2027,May-2028,extrapolation - unverifiable beyond 1 year,2.8,10.6,151.0,151.0,157.0,exhausted - already later than the typical completed project,sector,10.1y past original commissioning date
N24001843,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM VANKARAKUNTA 45.700 KM. TO ODULAPALLE 72.000 KM. OF NH,ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,47.0,3.5,4.9,Low,992.9,992.9,0.0,0.0,moderate,Dec-2022,Nov-2025,,Nov-2025,Nov-2028,Mar-2031,extrapolation - unverifiable beyond 1 year,0.2,0.8,0.0,36.0,64.0,within benchmark range,sector,pace is 33% of what the current date needs
N24002132,4 LANE WITH PAVED SHOULDER AGARTALA BYPASS (WESTERN SIDE) CONNECTING NH-8,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,TRIPURA,8.8,0.85,4.8,Low,2026.0,2026.0,0.0,0.0,moderate,Mar-2023,Mar-2027,,Mar-2027,Mar-2030,Jun-2032,extrapolation - unverifiable beyond 1 year,0.2,0.9,0.0,36.0,64.0,within benchmark range,sector,pace is 20% of what the current date needs
N24001173,CONSTRUCTION OF MAJOR BRIDGE AT KM 180.865 ACROSS RIVER KRISHNA ON NH-167 HAGARI ? JADERCELA SECTION,ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,60.0,0.0,4.8,Low,157.3,188.0,30.7,19.5,moderate,Feb-2017,May-2019,,Oct-2025,Oct-2025,Apr-2026,extrapolation - unverifiable beyond 1 year,10.1,34.7,0.0,77.0,83.0,exhausted - already later than the typical completed project,sector,agency's own forecast is 77 months past its approved date; 6.1y past original commissioning date; no physical progress for 9 consecutive reports
N24001755,4-LANING OF MEERUT NAJIBABAD SECTION FROM KM. 11.500 TO KM 39.250 AND KM 86.590 TO KM. 112.545.IN TH,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,100.0,0.21,4.8,Low,1936.7,2458.0,521.3,26.9,moderate,Oct-2019,Mar-2023,Dec-2024,Dec-2024,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),44.5,90.5,21.1,28.0,34.1,within benchmark range,sector,agency anticipates +27% over approved cost; 2.3y past original commissioning date
N24001390,JORAM ? KOLORIANG ROAD FROM EXISTING KM 50.050 TO KM 70.00 (PKG- 3),ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ARUNACHAL PRADESH,99.5,0.2,4.8,Low,228.7,228.7,0.0,0.0,moderate,Aug-2020,Apr-2022,Aug-2024,Sep-2024,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),29.7,75.6,28.0,39.0,45.0,exhausted - already later than the typical completed project,sector,3.2y past original commissioning date; no physical progress for 8 consecutive reports
N24000714,CONSTRUCTION OF NEW LINK (NH- 133B) FROM KM 0/00 (KM 200/87 OF SAHIBANJ BYPASS) IN JHARKHAND TO KM 15,ROAD TRANSPORT AND HIGHWAYS,NHAI,BIHAR,77.9,0.92,4.8,Low,2598.0,1978.0,-620.0,-23.9,moderate,Dec-2017,Oct-2024,Dec-2026,Dec-2026,Oct-2027,Jan-2030,extrapolation - unverifiable beyond 1 year,0.9,3.4,26.0,36.0,64.0,within benchmark range,sector,8 months past original date; date already moved 2x in 10 months
N06000250,TAWA III UG MINE,COAL,WCL,MADHYA PRADESH,9.0,0.0,4.8,Low,324.2,324.2,0.0,0.0,moderate,Dec-2021,Mar-2027,,Mar-2027,Dec-2029,Jun-2032,extrapolation - unverifiable beyond 1 year,0.7,2.6,0.0,34.0,63.8,within benchmark range,all-sector fallback,agency anticipates +3% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N06000274,KATKONA RO UG PROJECT (1.74 MTY),COAL,SECL,CHHATTISGARH,2.0,0.0,4.8,Low,329.2,329.2,0.0,0.0,moderate,Jan-2023,Mar-2029,,Mar-2029,Dec-2031,Jun-2034,extrapolation - unverifiable beyond 1 year,0.2,0.9,0.0,34.0,63.8,within benchmark range,all-sector fallback,no physical progress for 8 consecutive reports; pace is 0% of what the current date needs; spend outruns works by 16pp
N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,98.1,0.01,4.8,Low,322.8,322.8,0.0,0.0,moderate,Mar-2018,Sep-2020,,Sep-2020,Jul-2025,Jan-2026,extrapolation - unverifiable beyond 1 year,11.5,38.7,0.0,58.0,64.0,exhausted - already later than the typical completed project,sector,4.7y past original commissioning date
N06000253,MAKARDHOKDA I EXPANSION OC,COAL,WCL,MAHARASHTRA,12.0,0.0,4.8,Low,497.1,497.1,0.0,0.0,moderate,Jun-2022,Mar-2026,,Mar-2026,Dec-2028,Jun-2031,extrapolation - unverifiable beyond 1 year,0.3,1.3,0.0,34.0,63.8,within benchmark range,all-sector fallback,agency anticipates +37% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24000907,WIDENING AND PAVED SHOULDER OF TOHANA (IN HARYANA) PUNJAB/HARYANA BORDER TO MOONAK-JAKHAL-BUDHLADA,ROAD TRANSPORT AND HIGHWAYS,MORTH,PUNJAB,100.0,0.0,4.7,Low,293.1,315.0,21.9,7.5,moderate,Mar-2018,Aug-2020,,Jun-2025,Jul-2025,Dec-2025,extrapolation - unverifiable beyond 1 year,10.3,35.3,0.0,59.0,65.0,exhausted - already later than the typical completed project,sector,agency's own forecast is 58 months past its approved date; agency anticipates +7% over approved cost; 4.8y past original commissioning date
N24001883,CONSTRUCTION OF 4 LANE FLYOVER AT NAGPUR RTO CHOWK TO NAGPUR UNIVERSITY CAMPUS FROM CH 2/250 TO 5/10,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,65.0,0.0,4.7,Low,478.8,478.8,0.0,0.0,moderate,Mar-2021,Mar-2024,,Apr-2024,Mar-2027,Jul-2029,extrapolation - unverifiable beyond 1 year,3.8,14.3,0.0,36.0,64.0,within benchmark range,sector,15 months past original date; no physical progress for 9 consecutive reports
N06000148,AMADAND OPENCAST EXPANSION PROJECT,COAL,SECL,MADHYA PRADESH,75.0,0.78,4.6,Low,869.4,869.4,0.0,0.0,moderate,Mar-2016,Mar-2021,Mar-2027,Mar-2027,Mar-2027,Aug-2027,extrapolation - unverifiable beyond 1 year,1.2,4.8,72.0,72.0,78.0,exhausted - already later than the typical completed project,all-sector fallback,4.3y past original commissioning date
N06000264,GOKUL EXPANSION OC,COAL,WCL,MAHARASHTRA,7.0,0.0,4.6,Low,457.0,457.0,0.0,0.0,moderate,Apr-2021,Mar-2026,,Mar-2026,Dec-2028,Jun-2031,extrapolation - unverifiable beyond 1 year,0.4,1.8,0.0,34.0,63.8,within benchmark range,all-sector fallback,agency anticipates +48% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24001813,4L OF END OF PINJORE BYPASS - BADDI - NALAGARH SECTION (KM. 4.200 TO KM. 35.370) OF NH21A,ROAD TRANSPORT AND HIGHWAYS,NHAI,HIMACHAL PRADESH,21.6,0.0,4.6,Low,1692.0,1692.0,0.0,0.0,moderate,Jul-2021,Sep-2024,,Sep-2024,Sep-2027,Jan-2030,extrapolation - unverifiable beyond 1 year,1.0,3.8,0.0,36.0,64.0,within benchmark range,sector,9 months past original date; no physical progress for 9 consecutive reports; spend outruns works by 34pp
N24002235,CONSTRUCTION OF RAEBARELI RING ROAD (PHASE-2) WITH FOUR LANE CONFIGURATION FOR RAEBARELI CITY IN THE,ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTAR PRADESH,0.0,0.0,4.6,Low,1273.7,1273.7,0.0,0.0,moderate,Mar-2022,May-2027,,May-2027,May-2030,Aug-2032,extrapolation - unverifiable beyond 1 year,0.2,0.8,0.0,36.0,64.0,within benchmark range,sector,pace is 0% of what the current date needs; spend outruns works by 26pp
N06000170,NAKRAKONDA KUMARDIH B OCP,COAL,ECL,WEST BENGAL,25.5,-0.0,4.6,Low,502.7,502.7,0.0,0.0,moderate,Aug-2018,Mar-2029,,Mar-2029,Dec-2031,Jun-2034,extrapolation - unverifiable beyond 1 year,3.3,12.5,0.0,34.0,63.8,within benchmark range,all-sector fallback,elevated risk on combined profile
N24002059,2L NH-1 FROM KM 8.660 TO KM 33.775 (SUMBAL TO WAYUL) TO 4L DUAL CARRIAGEWAY NH STANDARD AS PART OF S,ROAD TRANSPORT AND HIGHWAYS,NHAI,JAMMU AND KASHMIR,16.6,1.68,4.5,Low,1183.6,1183.6,0.0,0.0,moderate,Sep-2022,Jun-2026,Jun-2026,Dec-2026,Jun-2029,Oct-2031,extrapolation - unverifiable beyond 1 year,0.2,0.7,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 6 months past its approved date; pace is 24% of what the current date needs
N28000125,INDORE METRO RAIL,URBAN DEVELOPMENT,MPMRCL,MADHYA PRADESH,53.5,0.84,4.5,Low,7500.8,7500.8,0.0,0.0,moderate,Nov-2018,Feb-2023,Dec-2028,Dec-2028,Dec-2028,Jun-2029,extrapolation - unverifiable beyond 1 year,0.8,3.2,70.0,70.0,76.0,within benchmark range,all-sector fallback,2.3y past original commissioning date
