project_code,project_name,sector,agency,state,cost_cr,physical_progress_pct,risk_score,tier,why
709754,"Construction of LPG Facilities at Kamardanga, Assam",Energy Storage,hindustan petroleum corporation limited,Assam,156.36,83.8,14.7,Low,elevated risk on combined profile
619191,Kanpur LPG Bottling Plant,Unknown,bharat petroleum corporation limited [bpcl],Uttar Pradesh,202.0,62.5,14.7,Low,elevated risk on combined profile
619028,Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station in Kerala,Unknown,power grid corporation of india limited [powergrid],Kerala,173.14,1.5,14.7,Low,needs 5.8%/month to hit current date
617808,Inter-Regional Strengthening between SR Grid and WR Grid,Unknown,power grid corporation of india limited [powergrid],"Multi-States (Karnataka, Maharashtra)",1007.0,3.0,14.6,Low,needs 6.5%/month to hit current date
618985,Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A Nal Stop - Warje - Manikbaug,Unknown,maharashtra metro rail corporation limited [mmrcl],Maharashtra,9857.85,1.51,14.6,Low,elevated risk on combined profile
505491,Installation of 140 TPH Walking Beam type Reheating Furnace in Plate Mill at BSP (Steel Authority of India Limited (SAIL)),Unknown,unknown,Chhattisgarh,268.36,0.0,14.5,Low,elevated risk on combined profile
709798,Ethylene Cracker Project at Bina Refinery including downstream Petrochemical Plants and expansion of Refinery,Unknown,bharat petroleum corporation limited [bpcl],Madhya Pradesh,43367.0,33.5,14.4,Low,elevated risk on combined profile
618939,Construction of Standalone Flyover cum ROB from Design Ch.66.600 to Design Ch.68.800 in Gadchandur Town on NH-353B,Roads & Highways,nhai,Maharashtra,107.76,40.11,14.3,Low,elevated risk on combined profile
613008,Construction of Permanent Campus of Central Tribal University of Andhra Pradesh Phase-1,Education,central tribal university of andhra pradesh,Andhra Pradesh,305.0,44.5,14.3,Low,needs 5.0%/month to hit current date
618137,Rehabilitation and Up-gradation of Jarud - Sirsala section of NH-361F km 59500 to km11500 to Two lane with paved shoulder/ Four Lane in the state of Maharashtra on EPC mode Length 55.5 Km.,Roads & Highways,morth,Maharashtra,540.35,68.23,14.3,Low,elevated risk on combined profile
617242,Installation of New Bar Mill at Durgapur Steel Plant,Unknown,steel authority of india limited [sail],West Bengal,2115.44,67.5,14.3,Low,elevated risk on combined profile
617877,Phase B Construction of Permanent Campus of IIT Bhilai,Education,"indian institute of technology, bhilai",Chhattisgarh,1188.97,0.0,14.2,Low,elevated risk on combined profile
619228,Transmission System Strengthening for integration of additional RE Potential at Davanagere [0.25 GW] and Bellary [2.75 GW],Unknown,power grid corporation of india limited [powergrid],Karnataka,1111.0,1.0,14.1,Low,needs 5.2%/month to hit current date
618725,6L Greenfield Varanasi-Ranchi-Kolkata Highway from Pachmon village to Anarbansalea village From KM. 116000 to KM. 151200 Package-6,Roads & Highways,nhai,Bihar,1920.21,24.8,14.1,Low,needs 5.4%/month to hit current date
618243,Construction of Basti Ring Road Phase-I with 4L configuration for Basti City in the state of Uttar Pradesh on HAM mode,Roads & Highways,morth,Uttar Pradesh,1138.72,36.67,13.8,Low,needs 5.8%/month to hit current date
709755,"Setting up of new rail fed POL facility at Kamardanga, Assam",Energy Storage,hindustan petroleum corporation limited,Assam,384.04,87.5,13.8,Low,elevated risk on combined profile
618572,Binnaguri Bypass-Descoped portion of Ghoshpukur-Dhupguri Section of NH-31Dpkg-1,Roads & Highways,nhai,West Bengal,306.02,3.67,13.8,Low,needs 6.0%/month to hit current date
635651,"New Product Testing Laboratory for NPM, SPP & NHSM at RSP (Steel Authority of India Limited (SAIL))",Unknown,unknown,Odisha,155.26,71.75,13.7,Low,elevated risk on combined profile
617878,Phase B of Construction of Permanent Campus of IIT Palakkad,Education,indian institute of technology palakkad,Kerala,1527.0,0.0,13.5,Low,elevated risk on combined profile
617206,Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor],Unknown,delhi metro rail corporation limited [dmrc],"Multi-States (Delhi, Haryana)",6230.99,5.36,13.4,Low,elevated risk on combined profile
618127,Construction of 2- Lane with paved shoulder from km 56.45 Dharampur More to 93.050 Pakur of NH-333A in the State of Jharkhand on EPC mode,Roads & Highways,morth,Jharkhand,255.73,15.0,13.4,Low,needs 8.5%/month to hit current date
616672,System Strengthening at Koppal-II and GadagII for integration of RE generation projects [SPV Name POWERGRID Koppal Gadag Augmentation Transmission Limited],Unknown,power grid corporation of india limited [powergrid],Karnataka,1354.0,38.07,13.4,Low,needs 5.6%/month to hit current date
701668,Development of Palakkad Node under extension of CBIC to Kochi,Unknown,national industrial corridor development corporation,Kerala,3805.0,5.3,13.2,Low,elevated risk on combined profile
619221,Realignment of Rudrapur-Kathgodam Section of NH-87 New NH-109 From Design Chainage 000 Existing Chainage Km.54050 To Design Chainage 7875 Existing Chainage Km.61550 Due To Proposed Expansion Of Pantnagar Airport in the state of Uttarakhand.,Roads & Highways,nhai,Uttarakhand,252.97,0.0,13.1,Low,needs 7.1%/month to hit current date
619031,Delhi Metro Rail Phase V A,Unknown,delhi metro rail corporation limited [dmrc],Delhi,12014.91,5.65,13.1,Low,elevated risk on combined profile
317725,Amended BharatNet Program - OD,Telecommunication,department of telecommunications,PAN India,1713.0,0.0,13.1,Low,elevated risk on combined profile
938832,Amended BharatNet Program - RJ,Telecommunication,department of telecommunications,PAN India,2839.0,0.0,13.0,Low,elevated risk on combined profile
Department of Telecommunications,Amended BharatNet Program - UP,Telecommunication,east,Uttar Pradesh,5008.0,7.65,12.9,Low,elevated risk on combined profile
619005,Construction of bypass around Chatra Town on NH-22 old NH-99 in the state of Jharkhand under EPC Mode,Roads & Highways,morth,Jharkhand,199.2,13.0,12.8,Low,elevated risk on combined profile
618561,Improving the Alignment of Thoppur Ghat Section from Km 158.500 to Km 165.100 in Dharmapuri - Salem Section of NH-44,Roads & Highways,nhai,Tamil Nadu,731.09,47.84,12.8,Low,elevated risk on combined profile
616670,Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5 GW] Part A [SPV name POWERGRID Ghiror Transmission Limited],Unknown,power grid corporation of india limited [powergrid],"Multi-States (Rajasthan, Uttar Pradesh)",5846.0,40.71,12.7,Low,needs 5.4%/month to hit current date
701113,"Development of Lal Bahadur Shastri International airport, Varanasi including C/o New Terminal Building, Apron Extension, Runway Extension, PTT and allied works.",Aviation & Aviation Infrastructure,airport authority of india [aai],Uttar Pradesh,2869.65,33.0,12.7,Low,needs 5.6%/month to hit current date
175860,"Amended BharatNet Program - MP, DD and DNH",Telecommunication,department of telecommunications,PAN India,4943.0,8.4,12.7,Low,elevated risk on combined profile
364934,Stamp Charge Battery No.12 By-product Plant at IISCO Steel Plant (Steel Authority of India Limited (SAIL)),Unknown,unknown,West Bengal,999.46,18.72,12.6,Low,elevated risk on combined profile
619204,"Capacity Augmentation in the stretch of Pimpri Sado Vadape section of NH848 Km. 460900 to Km. 537000 by Construction of Slip/Service Road on either side at various locations total length 25.140 Km LHSRHS, Flyover 2 x 25m at Borivali Junction Km. 528550 & LVUP 1 x 15m at Sherekarpada Km. 528800",Roads & Highways,nhai,Maharashtra,372.03,1.0,12.6,Low,needs 6.6%/month to hit current date
617186,Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited],Unknown,power grid corporation of india limited [powergrid],"Multi-States (Madhya Pradesh, Rajasthan)",5028.0,34.03,12.5,Low,needs 6.0%/month to hit current date
701662,IMC Rajpura - Patiala Development Project,Unknown,national industrial corridor development corporation,Punjab,1367.72,3.4,12.5,Low,elevated risk on combined profile
617412,"Construction of One Tower of Office Complex and another Tower of Residential quarters i/c internal water supply, sanitary installation and all development and bulk services, Horticulture works on EPC Mode-I basis i/c comprehensive operation and maintenance of Civil, E&M services for 7 years after completion of original construction work for Ranga Reddy, Secunderabad, Medchal, AuditI, Audit-II Commissionerates of Central Tax at Khajaguda, Serilingampally, Hyderabad.",Construction,central public works department - cpwd,Telangana,644.0,26.0,12.5,Low,needs 5.3%/month to hit current date
738679,Stamp Charge Battery No.7 Battery Proper at RSP (Steel Authority of India Limited (SAIL)),Unknown,unknown,Odisha,2584.41,54.16,12.5,Low,elevated risk on combined profile
701661,Development of IMC Khurpia Farms under AKIC Project,Unknown,national industrial corridor development corporation,Uttarakhand,1265.37,3.23,12.4,Low,elevated risk on combined profile
619312,Bulk Loading Hub- Kanpur,Unknown,bharat petroleum corporation limited [bpcl],Uttar Pradesh,186.0,62.5,12.4,Low,elevated risk on combined profile
617727,Orvakal Industrial Area,Unknown,nicdc,Andhra Pradesh,2786.0,16.22,12.3,Low,elevated risk on combined profile
617184,Transmission Scheme for integration of Davanagere/ Chitradurga and Bellary REZ in Karnataka [POWERGRID Chitradurga Bellary REZ Transmission Limited],Unknown,power grid corporation of india limited [powergrid],Karnataka,3453.0,23.01,12.3,Low,needs 5.5%/month to hit current date
124199,Amended BharatNet Program - HR,Telecommunication,department of telecommunications,PAN India,837.0,0.0,12.2,Low,elevated risk on combined profile
240484,Amended BharatNet Program - AS,Telecommunication,department of telecommunications,PAN India,832.0,0.0,12.2,Low,elevated risk on combined profile
976009,"Amended BharatNet Program - ARP, NGL, MNP",Telecommunication,department of telecommunications,PAN India,1168.0,0.61,12.0,Low,elevated risk on combined profile
437130,"Amended BharatNet Program - J&K, LAD",Telecommunication,department of telecommunications,PAN India,1621.0,8.28,12.0,Low,elevated risk on combined profile
617912,Construction of 6 lane flyover from Khapari ROB to Mihan Interchange design chainage km 8760 to 11450 L- 2.69 km and upgradation of existing 4L PS road to 6LPS with service road by flexible pavement design chainage km 11450 to 14500 L- 3.05 [total project length 5.74 km] in section of Nagpur - Hyderabad NH-44 Old NH-7 in Nagpur district in the state of Maharashtra on HAM mode.,Roads & Highways,morth,Maharashtra,619.55,8.24,12.0,Low,needs 6.1%/month to hit current date
946208,Amended BharatNet Program - SKM,Telecommunication,department of telecommunications,PAN India,160.0,0.0,11.9,Low,elevated risk on combined profile
617246,Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant,Unknown,steel authority of india limited [sail],West Bengal,758.09,62.17,11.9,Low,elevated risk on combined profile
618869,"Construction of 4/6 lane Highway of Southern Bareilly Bypass, starting at Ch. 237000 of NH 530 near Jhumka chauraha, Dhantiya village and ending at Ch. 267000 of NH 30 near Invertis University including Trumpet Interchange",Roads & Highways,nhai,Uttar Pradesh,1869.59,16.4,11.8,Low,spend outruns works by 17pp; cost already revised +67%
709795,"City Gas Distribution Projects at Lakhimpur Kheri , Sitapur, Bahraich, Shravasti,Balrampur, Siddharth Nagar & Maharajganj districts",Unknown,bharat petroleum corporation limited [bpcl],Uttar Pradesh,16654.0,19.8,11.8,Low,elevated risk on combined profile
618187,"Rehabilitation and upgradation of Salon - Jais - Jagdishpur Road section of NH-931A, from design Chainage km 0.000 to km 5.740 to four lane divided carriageway and from design Chainage km 5.740 to km 53.500 to two lane with paved Total length km 53.500 along with One time improvement in 04 no's of realigned/bypassed built-up areas in a total length of 9.732 km in the state of Uttar Pradesh on EPC mode",Roads & Highways,morth,Uttar Pradesh,947.15,9.06,11.8,Low,needs 6.1%/month to hit current date
618734,6L Greenfield Varanasi- Ranchi- Kolkata Highway from junction with NH-320 in Lepo village to Kamlapur villageJH/WB border from km 358.500 to km 387.200 Pkg -13,Roads & Highways,nhai,"Multi-States (Jharkhand, West Bengal)",1319.18,24.76,11.7,Low,cost already revised +14%; needs 5.4%/month to hit current date
108841,"Amended BharatNet Program - KTK, GOA, PY",Telecommunication,department of telecommunications,PAN India,3742.0,8.15,11.6,Low,elevated risk on combined profile
660056,Amended BharatNet Program - KL,Telecommunication,department of telecommunications,PAN India,765.0,1.63,11.6,Low,elevated risk on combined profile
601812,Development of Zaheerabad Node under Hyderabad Nagpur Industrial Corridor,Unknown,national industrial corridor development corporation,Telangana,2360.0,4.87,11.6,Low,elevated risk on combined profile
462136,"Amended BharatNet Program - MGH, MZM, TRP",Telecommunication,department of telecommunications,PAN India,768.0,0.0,11.6,Low,elevated risk on combined profile
603210,Development of Jodhpur Pali Marwar Industrial Area JPMIA in Rajasthan,Unknown,national industrial corridor development corporation,Rajasthan,921.66,6.32,11.5,Low,elevated risk on combined profile
618934,Guwahati Ring Road in the State of Assam,Roads & Highways,nhai,Assam,5729.47,0.0,11.5,Low,elevated risk on combined profile
617729,Kopparthy Industrial Area,Unknown,nicdc,Andhra Pradesh,2136.0,5.39,11.4,Low,elevated risk on combined profile
618151,Widening to 4LPS of NH-548B from Km 118.450 Near Shirguppi to Km 128.450 Near Ankali in the State of Karnataka under NH O on EPC Mode Under Annual Plan 2022- 23 NH-548B-KNT-2022-23-982,Roads & Highways,morth,Karnataka,1084.29,0.0,11.4,Low,elevated risk on combined profile
618791,4L PS under NH configuration of Manikpur-Sahebganj of NH-139W,Roads & Highways,nhai,Bihar,1538.76,27.5,11.4,Low,elevated risk on combined profile
618933,Construction of 6 lane Indore western bypass from km 34000 to Km 64000 Pkg-II in the state of Madhya Pradesh on Hybrid Annuity Mode under NHO,Roads & Highways,nhai,Madhya Pradesh,1430.56,17.5,11.4,Low,spend outruns works by 29pp
618568,4/6L Southern Ayodhya Bypass from Km 5.000 to Km 37.172 starting near Km. 112.540 and ending at Km. 153.281 of NH-27,Roads & Highways,nhai,Uttar Pradesh,1983.05,39.5,11.4,Low,elevated risk on combined profile
618971,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi,Unknown,maharashtra metro rail corporation limited [mmrcl],Maharashtra,3626.24,2.4,11.4,Low,elevated risk on combined profile
617997,Widening of existing 2 lane to 4 lane with paved shoulder from Designed km 25.15 to km 56.70 Except Km 52.70 to 53.50 of NH-169 Nellisara Camp to Thirthahalli of NH- 169 on Shimoga-Mangalore section in the state of Karnataka on EPC mode under Annual plan 2022-23 NH-169-KNT-2022-23-978 dated 08.03.2023,Roads & Highways,morth,Karnataka,538.71,6.0,11.3,Low,elevated risk on combined profile
618321,Construction of 4-Laning of West Serawlg-Sairang section of NH-6 from Existing Chainage km 142000 to km 158900 Design Chainage km 123400 to km 136260 on Silchar - Vairengte - Sairang road in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-8,Roads & Highways,nhidcl,Mizoram,875.79,13.95,11.3,Low,spend outruns works by 19pp
400151,NORTH URIMARI EXPANSION OCP,Coal,ministry of coal,Jharkhand,634.3,68.9,11.3,Low,spend outruns works by 25pp
617338,Stamp Charge Battery No.12 Battery Proper at IISCO Steel Plant,Unknown,steel authority of india limited [sail],West Bengal,2518.39,27.66,11.3,Low,elevated risk on combined profile
617226,Pune Metro Phase-1 Extension line towards south from Swargate to Katraj,Unknown,maharashtra metro rail corporation limited [mmrcl],Maharashtra,2954.53,9.04,11.3,Low,elevated risk on combined profile
834015,Stamp Charge Battery No.12 By-product Plant at RSP (Steel Authority of India Limited (SAIL)),Unknown,unknown,Odisha,1140.07,22.59,11.0,Low,elevated risk on combined profile
618866,"Four Lane Highway from Chandan Nagar Existing Km. 59.025 of NH 530B/Design Km. 179.5000 to Bareilly BypassStartExisting Km. 59.025 of NH 530B/Design Km. 218.000 Section of NH 530B, in the State of Uttar Pradesh on HAM Mode under NH0",Roads & Highways,nhai,Uttar Pradesh,1112.44,34.5,11.0,Low,elevated risk on combined profile
618882,Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode,Roads & Highways,nhai,"Multi-States (Bihar, Uttar Pradesh)",444.92,22.26,11.0,Low,elevated risk on combined profile
618189,Widening to two lane with paved shoulder of NH-73New spur road Ujire - Dharmasthala - Periyashanthi in the State of Karnataka under NHO on HAM Mode Job No. NH-73Spur-KNT-2023-24-996,Roads & Highways,morth,Karnataka,613.65,25.18,11.0,Low,elevated risk on combined profile
