project_code,project_name,sector,agency,state,cost_cr,physical_progress_pct,risk_score,tier,why
N24001450,DABOKA KATHKATI PACKAGE-6,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ASSAM,625.64,100.0,6.0,Low,agency's own forecast is 10 months past its approved date; 11 months past original date; no physical progress for 3 consecutive reports
N24000981,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 180.60 TO KM 223.00 OF NH-63 ON NIZ,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,248.83,,5.9,Low,"6.3y past original commissioning date; already past planned completion, no revised pace available"
N28000109,CONSTRUCTION OF 726 NOS RESIDENTIAL QUARTERS CHENNAI,FINANCE,CPWD FOR FINANC,TAMIL NADU,348.77,100.0,5.9,Low,agency's own forecast is 12 months past its approved date; 3.6y past original commissioning date; no physical progress for 9 consecutive reports
N24002049,PKG NAME: 4L OF KATHLIGHAT TO SHAKRAL VILLAGE FROM KM 128.835 TO KM 146.300 OF NH- 5 (SHIMLA BYPASS,ROAD TRANSPORT AND HIGHWAYS,NHAI,HIMACHAL PRADESH,2278.0,14.5,5.9,Low,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N06000171,REORGANISATION OF BHARATPUR OCP EXPANSION,COAL,MCL,ODISHA,2838.87,47.35,5.8,Low,pace is 32% of what the current date needs; spend outruns works by 17pp
N06000258,GOLETI OPENCAST MINE,COAL,SCCL,TELANGANA,345.6,20.0,5.8,Low,no physical progress for 3 consecutive reports; pace is 1% of what the current date needs
N06000219,ADASA UG TO OC (1.50 MTY),COAL,WCL,MAHARASHTRA,316.0,78.0,5.8,Low,agency anticipates +6% over approved cost; 15 months past original date; no physical progress for 9 consecutive reports
N24002207,MAJOR BRIDGE OVER MIDDLE STRAIT CREEK,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ANDAMAN AND NICOBAR ISLANDS,207.99,5.23,5.8,Low,pace is 9% of what the current date needs
N24002196,CONSTRUCTION OF BHABHUA BYPASS FROM CH. 10+800(DESIGN CH. 10+800) TO CH. 19+860 (DESIGN CH. 18+150),ROAD TRANSPORT AND HIGHWAYS,MORTH,BIHAR,179.86,0.0,5.8,Low,agency's own forecast is 4 months past its approved date; no physical progress for 3 consecutive reports
N24001891,BALANCE WORK OF REHABILITATION AND UP-GRADATION TO NH-166F FROM MAHAD JUNCTION (AT KM 123/400 ON NH-,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,256.54,60.0,5.7,Low,"agency's own forecast is 4 months past its approved date; 19 months past original date; already past planned completion, no revised pace available"
N24001830,SIX LANE ACCESS CONTROLLED OF DELHI SAHARANPUR HIGHWAY FROM DELHI UP BORDER TO EPE JUNCTION CH.14.75,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,2002.79,99.0,5.7,Low,"19 months past original date; no physical progress for 8 consecutive reports; already past planned completion, no revised pace available"
N24001648,CONSTRUCTION OF 6 LANE ELEVATED CORRIDOR ALONG WITH DEVELOPMENT OF EXISTING 4 LANE ROAD AT GROUND LE,ROAD TRANSPORT AND HIGHWAYS,NHAI,KERALA,2429.52,62.02,5.7,Low,elevated risk on combined profile
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) PART-B (JAISALMER/BARMER COMPLEX),POWER,PGCIL,RAJASTHAN,3279.0,18.6,5.7,Low,pace is 37% of what the current date needs
N24002169,REHABILITATION/UPGRADATION OF EXISTING HIGHWAY TO 2L+PS/4 LANE OF DHAWALI TO RAJOLI FROM DESIGN KM.1,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,316.44,0.0,5.7,Low,no physical progress for 7 consecutive reports; pace is 0% of what the current date needs
N24000880,UPGRADATION OF NH-81 WITH A MINIMUM OF 2-LANE WITH PAVED SHOULDER CONFIGURATION STARTING FROM KM 19.,ROAD TRANSPORT AND HIGHWAYS,MORTH,WEST BENGAL,426.18,100.0,5.7,Low,agency's own forecast is 13 months past its approved date; 4.7y past original commissioning date; no physical progress for 4 consecutive reports
N28000151,BANGALORE METRO RAIL PROJECT LIMITED. PHASE. 2A AND 2B,URBAN DEVELOPMENT,BMRCL,KARNATAKA,14788.1,,5.7,Low,elevated risk on combined profile
N24001944,WIDENING TO INTERMEDIATE/TWO LANE TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHANAGES KM 112.750 TO,ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,255.88,78.24,5.6,Low,"12 months past original date; already past planned completion, no revised pace available"
N06000220,SONEPUR BAZARI EXPANSION OC,COAL,ECL,WEST BENGAL,5366.0,17.38,5.6,Low,pace is 2% of what the current date needs
N24001256,CONSTRUCTION OF (I) CONNECTING ROAD FROM Z-MORH TUNNEL TO ZOJILA TUNNEL AND (II) 14.150 KM LONG BI-D,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,JAMMU AND KASHMIR,6808.69,49.92,5.6,Low,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N22000207,NEW BG LINE FROM JAGBANI TO BIRATNAGAR,RAILWAYS,NFR,MULTI STATE,485.96,86.0,5.6,Low,3.3y past original commissioning date; no physical progress for 5 consecutive reports; pace is 8% of what the current date needs
N16000518,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF,PETROLEUM,BPCL,MADHYA PRADESH,43367.0,13.0,5.6,Low,pace is 27% of what the current date needs
N24001977,WIDENING TO 2 LANE WITH HARD SHOULDER OF AKEGWO-AVANGKHU SECTION OF NH-202K FOR PACKAGE-II (DESIGN C,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,NAGALAND,442.54,28.05,5.6,Low,pace is 18% of what the current date needs
N24002153,"STRENGTHENING OF 2L+PS FROM KM 17/8 ? 18/2, CONSTRUCTION OF 2L+PS FROM KM 18/2 TO KM 20/0 AND CONSTR",ROAD TRANSPORT AND HIGHWAYS,MORTH,TAMIL NADU,169.68,100.0,5.5,Low,"agency's own forecast is 18 months past its approved date; 16 months past original date; already past planned completion, no revised pace available"
N16000487,"CGD PROJECT AT BEED, JALGAON AND JALNA DISTRICTS",PETROLEUM,IOCL,MAHARASHTRA,865.0,2.8,5.5,Low,agency's own forecast is 18 months past its approved date; no physical progress for 3 consecutive reports; pace is 6% of what the current date needs
N24002184,CONSTRUCTION OR 4 LANE RANIGANJ BYPASS OF LENGTH 5 261 KM ON NH 60 NEW NH 14 FROM KM 273 00 OF NH,ROAD TRANSPORT AND HIGHWAYS,MORTH,WEST BENGAL,410.83,37.5,5.5,Low,elevated risk on combined profile
N24000752,(I) CONSTRUCTION OF FOUR/SIX LANING FROM KM 132.375 TO KM 158.058 (TOTAL NEW ALIGNMENT LENGTH OF 20.,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,NAGALAND,688.12,100.0,5.4,Low,"agency's own forecast is 26 months past its approved date; 4.7y past original commissioning date; already past planned completion, no revised pace available"
N18000362,DIBANG MULTIPURPOSE PROJECT 2880 MW ARUNACHAL PRADESH,POWER,NHPC,ARUNACHAL PRADESH,31876.39,15.81,5.3,Low,pace is 32% of what the current date needs
N24002220,PERMANENT RECTIFICATION OF 4 NOS. OF BLACKSPOTS ON NH 27 OF KOTWA MEHSI MUZAFFARPUR SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,BIHAR,410.75,26.2,5.3,Low,elevated risk on combined profile
N24001817,6L OF CHILKARARUPET BYPASS FROM KM. 357.400 TO KM. 371.920 OF NH-16,ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,757.45,99.61,5.3,Low,"2.3y past original commissioning date; already past planned completion, no revised pace available"
N24001797,6L OF WAINGANGA BRIDGE - BHANDARA (INCLUDING BHANDARA BYPASS) SECTION FROM KM 485.000 TO KM 499.800,ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,815.77,100.0,5.3,Low,"agency's own forecast is 16 months past its approved date; 17 months past original date; already past planned completion, no revised pace available"
N06000113,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,5194.96,53.63,5.3,Low,elevated risk on combined profile
N06000218,UCE OF EPR OF NORTH URIMARI OCP,COAL,CCL,JHARKHAND,778.8,75.0,5.2,Low,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N06000251,SAONER UG MINE I EXPANSION,COAL,WCL,MAHARASHTRA,228.64,27.0,5.2,Low,agency anticipates +11% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24000987,6 LANING FROM KM 9.90 TO KM 19.948 (ARAMGARH-SAMSHABAD SECTION) OF HYDERABAD-SAMSHABAD SECTION OF NH,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,283.15,92.62,5.2,Low,"5.1y past original commissioning date; already past planned completion, no revised pace available"
N16000506,GRASS-ROOT TERMINAL AT MIRZAPUR UTTAR PRADESH,PETROLEUM,IOCL,UTTAR PRADESH,980.45,50.75,5.2,Low,agency's own forecast is 5 months past its approved date; pace is 12% of what the current date needs
N24001946,"WIDENING TO 2 LANES WITH PAVED SHOULDERS FROM KM 24.400 TO 27.270, 40.500 TO 41.900, 84.300 TO 88.20",ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,218.93,95.25,5.2,Low,"7 months past original date; already past planned completion, no revised pace available"
N06000123,AMERA OC RCE,COAL,SECL,CHHATTISGARH,335.97,42.0,5.1,Low,7.3y past original commissioning date; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N30000021,INTERCEPTION AND DIVERSION WORKS AND STP AT MUZAFFARNAGAR UTTAR PRADESH,WATER RESOURCES,UPJALNIGAM,UTTAR PRADESH,234.03,100.0,5.1,Low,"agency's own forecast is 62 months past its approved date; 3.5y past original commissioning date; already past planned completion, no revised pace available"
N06000226,AMALGAMATED INDER-KAMPTEE DEEP OC (3.20 MTY),COAL,WCL,MAHARASHTRA,235.9,87.0,5.1,Low,agency anticipates +33% over approved cost; 15 months past original date; no physical progress for 9 consecutive reports
N24002055,FOUR LANING OF BASUKINATH- DEOGHAR SECTION OF NH-114A FROM KM 85.081 TO KM 130.240 UNDER NHDP PHASE-I,ROAD TRANSPORT AND HIGHWAYS,NHAI,JHARKHAND,1444.94,0.0,5.0,Low,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24001404,TAMENGLONG - MAHUR PKG-4,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,MANIPUR,198.77,100.0,4.9,Low,"2.3y past original commissioning date; no physical progress for 3 consecutive reports; already past planned completion, no revised pace available"
N24001882,CONSTRUCTION OF NEW FOUR LANE BYPASS TO PARBHANI CITY (PARWA TO ASOLA) KM 463/265 TO KM 481/180 (DES,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,496.64,8.0,4.9,Low,"8 months past original date; no physical progress for 9 consecutive reports; already past planned completion, no revised pace available"
N24001467,WIDENING TO EXISTING SINGRE/INTERMEDIATE RANE TO 2 LANE FROM KM 135 TO KM 147 AND FROM KM 156.00 TO,ROAD TRANSPORT AND HIGHWAYS,MORTH,NAGALAND,226.44,100.0,4.9,Low,"16 months past original date; no physical progress for 3 consecutive reports; already past planned completion, no revised pace available"
N24001896,UPGRADATIOBN AND REHABILITATION OF SECTION OF NH 361 F FROM PARLI (00/000) TO GANGAKHED (30/400) TO,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,224.44,45.63,4.9,Low,agency's own forecast is 7 months past its approved date; 21 months past original date; no physical progress for 9 consecutive reports
N24000983,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON-THIRUMALAGIRI OF NH,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,196.52,92.74,4.9,Low,"5.7y past original commissioning date; already past planned completion, no revised pace available"
N24001798,4L MITIGATION MEASURE STRUCTURES ON CH/MH BORDER TO WAINGANGA BRIDGE SECTION OF NH- 53,ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,540.21,100.0,4.9,Low,"agency's own forecast is 18 months past its approved date; 19 months past original date; already past planned completion, no revised pace available"
N22000102,"SEVOK RANGPO, NEFR",RAILWAYS,NFR,SIKKIM,11963.43,79.5,4.9,Low,10.1y past original commissioning date
N24001843,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM VANKARAKUNTA 45.700 KM. TO ODULAPALLE 72.000 KM. OF NH,ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,992.89,47.0,4.9,Low,pace is 33% of what the current date needs
N24002132,4 LANE WITH PAVED SHOULDER AGARTALA BYPASS (WESTERN SIDE) CONNECTING NH-8,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,TRIPURA,2026.05,8.82,4.8,Low,pace is 20% of what the current date needs
N24001173,CONSTRUCTION OF MAJOR BRIDGE AT KM 180.865 ACROSS RIVER KRISHNA ON NH-167 HAGARI ? JADERCELA SECTION,ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,188.0,60.0,4.8,Low,agency's own forecast is 77 months past its approved date; 6.1y past original commissioning date; no physical progress for 9 consecutive reports
N24001755,4-LANING OF MEERUT NAJIBABAD SECTION FROM KM. 11.500 TO KM 39.250 AND KM 86.590 TO KM. 112.545.IN TH,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,1936.68,100.0,4.8,Low,"agency anticipates +27% over approved cost; 2.3y past original commissioning date; already past planned completion, no revised pace available"
N24001390,JORAM ? KOLORIANG ROAD FROM EXISTING KM 50.050 TO KM 70.00 (PKG- 3),ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ARUNACHAL PRADESH,228.71,99.52,4.8,Low,"3.2y past original commissioning date; no physical progress for 8 consecutive reports; already past planned completion, no revised pace available"
N24000714,CONSTRUCTION OF NEW LINK (NH- 133B) FROM KM 0/00 (KM 200/87 OF SAHIBANJ BYPASS) IN JHARKHAND TO KM 15,ROAD TRANSPORT AND HIGHWAYS,NHAI,BIHAR,2598.0,77.9,4.8,Low,8 months past original date; date already moved 2x in 10 months
N06000250,TAWA III UG MINE,COAL,WCL,MADHYA PRADESH,314.09,9.0,4.8,Low,agency anticipates +3% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N06000274,KATKONA RO UG PROJECT (1.74 MTY),COAL,SECL,CHHATTISGARH,329.22,2.0,4.8,Low,no physical progress for 8 consecutive reports; pace is 0% of what the current date needs; spend outruns works by 16pp
N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,322.81,98.14,4.8,Low,"4.7y past original commissioning date; already past planned completion, no revised pace available"
N06000253,MAKARDHOKDA I EXPANSION OC,COAL,WCL,MAHARASHTRA,361.87,12.0,4.8,Low,agency anticipates +37% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24000907,WIDENING AND PAVED SHOULDER OF TOHANA (IN HARYANA) PUNJAB/HARYANA BORDER TO MOONAK-JAKHAL-BUDHLADA,ROAD TRANSPORT AND HIGHWAYS,MORTH,PUNJAB,293.1,100.0,4.7,Low,agency's own forecast is 58 months past its approved date; agency anticipates +7% over approved cost; 4.8y past original commissioning date
N24001883,CONSTRUCTION OF 4 LANE FLYOVER AT NAGPUR RTO CHOWK TO NAGPUR UNIVERSITY CAMPUS FROM CH 2/250 TO 5/10,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,478.83,65.0,4.7,Low,"15 months past original date; no physical progress for 9 consecutive reports; already past planned completion, no revised pace available"
N06000148,AMADAND OPENCAST EXPANSION PROJECT,COAL,SECL,MADHYA PRADESH,869.44,75.0,4.6,Low,4.3y past original commissioning date
N06000264,GOKUL EXPANSION OC,COAL,WCL,MAHARASHTRA,309.58,7.0,4.6,Low,agency anticipates +48% over approved cost; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24001813,4L OF END OF PINJORE BYPASS - BADDI - NALAGARH SECTION (KM. 4.200 TO KM. 35.370) OF NH21A,ROAD TRANSPORT AND HIGHWAYS,NHAI,HIMACHAL PRADESH,1692.05,21.6,4.6,Low,"9 months past original date; no physical progress for 9 consecutive reports; already past planned completion, no revised pace available"
N24002235,CONSTRUCTION OF RAEBARELI RING ROAD (PHASE-2) WITH FOUR LANE CONFIGURATION FOR RAEBARELI CITY IN THE,ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTAR PRADESH,1273.72,0.0,4.6,Low,pace is 0% of what the current date needs; spend outruns works by 26pp
N06000170,NAKRAKONDA KUMARDIH B OCP,COAL,ECL,WEST BENGAL,502.68,25.51,4.6,Low,elevated risk on combined profile
N24002059,2L NH-1 FROM KM 8.660 TO KM 33.775 (SUMBAL TO WAYUL) TO 4L DUAL CARRIAGEWAY NH STANDARD AS PART OF S,ROAD TRANSPORT AND HIGHWAYS,NHAI,JAMMU AND KASHMIR,1183.6,16.63,4.5,Low,agency's own forecast is 6 months past its approved date; pace is 24% of what the current date needs
N28000125,INDORE METRO RAIL,URBAN DEVELOPMENT,MPMRCL,MADHYA PRADESH,7500.8,53.54,4.5,Low,2.3y past original commissioning date
N24002030,DEVELOPMENT OF EXTERNAL TRUNK CONNECTIVITY AND INTERNAL INFRASTRUCTURE WORKS AT MULTI MODEL LOGISTIC,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ASSAM,592.06,100.0,4.5,Low,agency's own forecast is 30 months past its approved date; 3.3y past original commissioning date; no physical progress for 7 consecutive reports
N06000193,PACHWARA SOUTH COAL BLOCK,COAL,NLC,JHARKHAND,2242.9,54.0,4.5,Low,elevated risk on combined profile
N24002094,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 4L PS FROM KM 123.650 TO 175.080, FROM START OF SHA",ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,1212.26,34.19,4.4,Low,pace is 14% of what the current date needs
N24002130,TAMENGLONG- MAHUR ROAD PKG-7,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ASSAM,846.82,68.95,4.4,Low,elevated risk on combined profile
N12000095,NEW SINTER PLANT AT BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,1752.3,51.75,4.4,Low,7.7y past original commissioning date; no physical progress for 8 consecutive reports; pace is 0% of what the current date needs
N16000488,CGD PROJECT AT PATHANKOT DISTRICT,PETROLEUM,IOCL,PUNJAB,151.0,2.0,4.4,Low,no physical progress for 3 consecutive reports; pace is 3% of what the current date needs
N24002105,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS (PHASE-I) FROM DESIGN KM 43+200 (AT MAHUWARI VI,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,1378.36,30.89,4.4,Low,pace is 32% of what the current date needs
N16000505,AUGMENTATION OF FACILITIES AT MATHURA BITUMEN PLANT,PETROLEUM,IOCL,UTTAR PRADESH,260.12,25.0,4.3,Low,2 months past original date; no physical progress for 3 consecutive reports; pace is 37% of what the current date needs
N24002175,CONSTRUCTION OF FOUR-LANE CONCRETE ROAD FROM POLICE HEADQUARTER GONDIA CITY TO RAWANWADI VILLAGE (BI,ROAD TRANSPORT AND HIGHWAYS,MORTH,MAHARASHTRA,328.11,0.0,4.3,Low,no physical progress for 7 consecutive reports; pace is 0% of what the current date needs
N24002200,BALANCE WORKS OF 4 LANE DIVIDED CARRIAGEWAY OF MISSING LINK SECTION OF NH-39 (REWA BYPASS) FROM JUNC,ROAD TRANSPORT AND HIGHWAYS,NHAI,MADHYA PRADESH,355.36,34.4,4.3,Low,elevated risk on combined profile
N24001847,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM AUDIREDDIPALLE 160.000 KM. TO MALLAPALLE 176.000 KM. PA,ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,956.14,43.11,4.3,Low,pace is 28% of what the current date needs
N24002142,2-LANE WITH PAVED SHOULDER CONFIGURATION OF LAMBASINGI TO PADERU SECTION (KM 205+000 TO KM 253+974),ROAD TRANSPORT AND HIGHWAYS,MORTH,ANDHRA PRADESH,361.24,,4.2,Low,elevated risk on combined profile
N12000135,REPLACEMENT OF REMAINING 04 NOS. OF BATTERY CYCLONES WITH 04 NOS. OF ESPS IN SINTER PLANT-1 AT BSL,STEEL,SAIL,JHARKHAND,260.37,18.0,4.2,Low,pace is 25% of what the current date needs
N24001716,THOPPUR METTUR BHAVANI ERODE SECTION OF NH 544H FOR A LENGTH OF 85 KM,ROAD TRANSPORT AND HIGHWAYS,NHAI,TAMIL NADU,242.4,100.0,4.2,Low,"22 months past original date; no physical progress for 3 consecutive reports; already past planned completion, no revised pace available"
N24001402,TAMENGLONG - MAHUR PKG-1,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,MANIPUR,185.8,100.0,4.2,Low,"2.3y past original commissioning date; no physical progress for 4 consecutive reports; already past planned completion, no revised pace available"
N24002192,REHABILITATION AND UP-GRADATION TO 4L CONFIGURATION AND STRENGTHENING OF THANPURI TO PAROR SECTION F,ROAD TRANSPORT AND HIGHWAYS,NHAI,HIMACHAL PRADESH,815.69,33.56,4.2,Low,pace is 30% of what the current date needs; spend outruns works by 16pp
N16000478,HALDIA PANAGARH PIPELINE PROJECT,PETROLEUM,HPCL,WEST BENGAL,1010.0,80.09,4.2,Low,elevated risk on combined profile
N24001480,WIDENING AND STRENGTHENING FROM KM 0.00 TO KM 15.089 OF NH- 334A (PURKAJI-LAKSAR-HARIDWAR ROAD) TO TW,ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTAR PRADESH,227.06,100.0,4.2,Low,agency's own forecast is 11 months past its approved date; 14 months past original date; no physical progress for 3 consecutive reports
N06000200,DIPKA OC EXPANSION 40 MTY,COAL,SECL,CHHATTISGARH,5241.4,37.3,4.1,Low,no physical progress for 3 consecutive reports; spend outruns works by 17pp
N24000989,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,206.13,98.56,4.1,Low,"5.0y past original commissioning date; already past planned completion, no revised pace available"
N24002010,WIDENING AND STRENGTHENING TO 4 LANE / 2-LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR- CHINCHOLI SECTION,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,631.49,28.98,4.1,Low,"agency's own forecast is 19 months past its approved date; 15 months past original date; already past planned completion, no revised pace available"
